"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description"
"ENSMUSG00000060470",8681.00022510105,-0.825058899842141,0.0650373704973212,-12.685920318321,7.0777573241836e-37,7.06523513814851e-34,"Adgrg3","adhesion G protein-coupled receptor G3 [Source:MGI Symbol;Acc:MGI:1859670]"
"ENSMUSG00000060063",3406.34196330573,-1.07077871842481,0.0863458799115782,-12.4010400904054,2.57953411630841e-35,2.39104387338102e-32,"Alox5ap","arachidonate 5-lipoxygenase activating protein [Source:MGI Symbol;Acc:MGI:107505]"
"ENSMUSG00000032218",4315.95655471814,1.2314476604087,0.0999406420235932,12.3217905696262,6.9141830557082e-35,5.98169023426169e-32,"Ccnb2","cyclin B2 [Source:MGI Symbol;Acc:MGI:88311]"
"ENSMUSG00000022346",17677.7781029771,-0.696394261115524,0.057459466858072,-12.1197480449245,8.30139474206957e-34,6.7329499729898e-31,"Myc","myelocytomatosis oncogene [Source:MGI Symbol;Acc:MGI:97250]"
"ENSMUSG00000035545",6026.17819720332,-1.1887762242278,0.0988875855210857,-12.0214910492917,2.7398232020646e-33,2.09145209959955e-30,"Leng8","leukocyte receptor cluster (LRC) member 8 [Source:MGI Symbol;Acc:MGI:2142195]"
"ENSMUSG00000033031",4850.02695091804,0.898302052935709,0.0757950002987254,11.8517322962636,2.10787758764689e-32,1.51966263638298e-29,"Cip2a","cell proliferation regulating inhibitor of protein phosphatase 2A [Source:MGI Symbol;Acc:MGI:2146335]"
"ENSMUSG00000025154",2597.66688806214,1.37679287093603,0.116742015537726,11.7934649714105,4.21821945998148e-32,2.88104389116735e-29,"Arhgap19","Rho GTPase activating protein 19 [Source:MGI Symbol;Acc:MGI:1918335]"
"ENSMUSG00000028967",869.077967679733,-1.90686200997099,0.164743761931697,-11.5747144997307,5.53552270230468e-31,3.59172390539039e-28,"Errfi1","ERBB receptor feedback inhibitor 1 [Source:MGI Symbol;Acc:MGI:1921405]"
"ENSMUSG00000022033",2995.98938146382,0.951333069495904,0.0823604926035511,11.5508423932725,7.31003931760005e-31,4.51725620116647e-28,"Pbk","PDZ binding kinase [Source:MGI Symbol;Acc:MGI:1289156]"
"ENSMUSG00000012443",9150.0539452965,1.05720953586675,0.0920545615895556,11.4845969348106,1.57669075291545e-30,9.30032540935626e-28,"Kif11","kinesin family member 11 [Source:MGI Symbol;Acc:MGI:1098231]"
"ENSMUSG00000025094",21554.6937300986,-0.827999687829916,0.0730870106099276,-11.328958195445,9.43199069413641e-30,5.32169318425253e-27,"Slc18a2","solute carrier family 18 (vesicular monoamine), member 2 [Source:MGI Symbol;Acc:MGI:106677]"
"ENSMUSG00000028832",8557.53522968525,1.02060516078976,0.0912288402342173,11.1873082916487,4.7050038880967e-29,2.54403481065962e-26,"Stmn1","stathmin 1 [Source:MGI Symbol;Acc:MGI:96739]"
"ENSMUSG00000030762",1525.87152594718,-1.46738603427277,0.131458366841138,-11.1623631841254,6.23128105060314e-29,3.23453336774708e-26,"Aqp8","aquaporin 8 [Source:MGI Symbol;Acc:MGI:1195271]"
"ENSMUSG00000023004",22223.9202950912,0.664667858189496,0.0596059889204785,11.1510247582041,7.07864046877712e-29,3.53305836012772e-26,"Tuba1b","tubulin, alpha 1B [Source:MGI Symbol;Acc:MGI:107804]"
"ENSMUSG00000020914",21543.6312751036,0.778090045033874,0.0704142316003001,11.0501815804883,2.18771934521624e-28,1.05148273862486e-25,"Top2a","topoisomerase (DNA) II alpha [Source:MGI Symbol;Acc:MGI:98790]"
"ENSMUSG00000042675",1856.79786897471,-1.46131213686462,0.134008796106976,-10.9045986481223,1.09575750034618e-27,5.07844467214015e-25,"Ypel3","yippee like 3 [Source:MGI Symbol;Acc:MGI:1913340]"
"ENSMUSG00000034664",55714.8676228033,-0.672629063633015,0.0619820603833887,-10.8519958754595,1.95117471644718e-27,8.73117044666727e-25,"Itga2b","integrin alpha 2b [Source:MGI Symbol;Acc:MGI:96601]"
"ENSMUSG00000027331",2265.67711275448,1.20507908054939,0.111118913802003,10.844950146801,2.10750730913481e-27,9.1163741168808e-25,"Knstrn","kinetochore-localized astrin/SPAG5 binding [Source:MGI Symbol;Acc:MGI:1289298]"
"ENSMUSG00000023505",2925.56509738531,1.21311468236923,0.11223502090979,10.8087001056852,3.13074838012731e-27,1.31057166867458e-24,"Cdca3","cell division cycle associated 3 [Source:MGI Symbol;Acc:MGI:1315198]"
"ENSMUSG00000084796",954.6482735089,-1.61441951519574,0.149508378175904,-10.7981875992012,3.51064723054049e-27,1.42367715971012e-24,"Mir142hg","Mir142 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:1925841]"
"ENSMUSG00000041431",5386.88193038232,1.04127494054373,0.0978526618771089,10.6412530897877,1.91535893087909e-26,7.53200389273272e-24,"Ccnb1","cyclin B1 [Source:MGI Symbol;Acc:MGI:88302]"
"ENSMUSG00000025574",5559.87791278417,0.999066266445192,0.0941114137340489,10.6157821544204,2.51677703809474e-26,9.60594577157514e-24,"Tk1","thymidine kinase 1 [Source:MGI Symbol;Acc:MGI:98763]"
"ENSMUSG00000038608",9583.48668031563,-0.782311787518228,0.073856324585361,-10.5923465852143,3.2338190378219e-26,1.19900770439471e-23,"Dock10","dedicator of cytokinesis 10 [Source:MGI Symbol;Acc:MGI:2146320]"
"ENSMUSG00000029910",3779.39984549668,0.799918082960897,0.0759027119088567,10.5387286283187,5.72678363127857e-26,2.06434642175283e-23,"Mad2l1","MAD2 mitotic arrest deficient-like 1 [Source:MGI Symbol;Acc:MGI:1860374]"
"ENSMUSG00000024456",24728.3833179521,-0.739748813145023,0.0702294049948965,-10.5333202409842,6.06564824271552e-26,2.12740316880322e-23,"Diaph1","diaphanous related formin 1 [Source:MGI Symbol;Acc:MGI:1194490]"
"ENSMUSG00000029177",6828.83028174191,0.921152918537323,0.0875230736161237,10.524686582392,6.64823270813256e-26,2.27037146982727e-23,"Cenpa","centromere protein A [Source:MGI Symbol;Acc:MGI:88375]"
"ENSMUSG00000062070",35494.9464723757,0.8000439983491,0.0761839971779142,10.5014704922969,8.50448508936756e-26,2.829812897557e-23,"Pgk1","phosphoglycerate kinase 1 [Source:MGI Symbol;Acc:MGI:97555]"
"ENSMUSG00000030103",10126.7642221026,-1.38111494203555,0.132470056232894,-10.4258651450062,1.88932010777267e-25,6.12942675964149e-23,"Bhlhe40","basic helix-loop-helix family, member e40 [Source:MGI Symbol;Acc:MGI:1097714]"
"ENSMUSG00000020737",10565.9517871826,0.776442936500465,0.0745976180312724,10.4084145981038,2.26969952956784e-25,7.18387580370777e-23,"Jpt1","Jupiter microtubule associated homolog 1 [Source:MGI Symbol;Acc:MGI:1096361]"
"ENSMUSG00000027715",5920.66599167461,1.13488771102478,0.109114554851273,10.4008829305281,2.4564639407569e-25,7.41337966493078e-23,"Ccna2","cyclin A2 [Source:MGI Symbol;Acc:MGI:108069]"
"ENSMUSG00000048376",31959.609075658,-0.684843278822232,0.065835375775812,-10.4023599888655,2.41867434874475e-25,7.41337966493078e-23,"F2r","coagulation factor II thrombin receptor [Source:MGI Symbol;Acc:MGI:101802]"
"ENSMUSG00000037313",3909.18427589112,0.842446445494457,0.0811638621702948,10.3795756259956,3.07137405605641e-25,9.05845934669183e-23,"Tacc3","transforming, acidic coiled-coil containing protein 3 [Source:MGI Symbol;Acc:MGI:1341163]"
"ENSMUSG00000028064",3818.97043102242,-1.11725451962144,0.107692041219088,-10.3745319243091,3.23795257722802e-25,9.33753568770844e-23,"Sema4a","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A [Source:MGI Symbol;Acc:MGI:107560]"
"ENSMUSG00000092274",12509.2594835646,-1.39483065692804,0.134876667730047,-10.3415266732402,4.57195180215014e-25,1.28978735948918e-22,"Neat1","nuclear paraspeckle assembly transcript 1 (non-protein coding) [Source:MGI Symbol;Acc:MGI:1914211]"
"ENSMUSG00000039218",33545.7337979424,-0.842554594887738,0.0819651805734538,-10.2794209564716,8.72502040710334e-25,2.40903382602085e-22,"Srrm2","serine/arginine repetitive matrix 2 [Source:MGI Symbol;Acc:MGI:1923206]"
"ENSMUSG00000020808",3997.54409237625,0.912153893395757,0.0896626859716954,10.1731716322184,2.61260253765748e-24,7.06327981899607e-22,"Pimreg","PICALM interacting mitotic regulator [Source:MGI Symbol;Acc:MGI:1924434]"
"ENSMUSG00000022769",3783.3219158101,1.19713187973278,0.117839035094929,10.1590434677982,3.02024924196896e-24,7.99872947204719e-22,"Sdf2l1","stromal cell-derived factor 2-like 1 [Source:MGI Symbol;Acc:MGI:2149842]"
"ENSMUSG00000051596",2158.51756013212,-0.867722387458454,0.0855666209305344,-10.1408981448841,3.63739747386383e-24,9.4405014036662e-22,"Otop1","otopetrin 1 [Source:MGI Symbol;Acc:MGI:2388363]"
"ENSMUSG00000019942",4906.62319571502,0.795406040308679,0.0795121018242562,10.003584637553,1.46978304365555e-23,3.73987736421923e-21,"Cdk1","cyclin dependent kinase 1 [Source:MGI Symbol;Acc:MGI:88351]"
"ENSMUSG00000018362",14183.3242589011,0.731683726708829,0.0734720675458807,9.95866526080701,2.3114499898347e-23,5.76840125347788e-21,"Kpna2","karyopherin subunit alpha 2 [Source:MGI Symbol;Acc:MGI:103561]"
"ENSMUSG00000028073",3869.81399164488,-0.925675326583117,0.0932363878101646,-9.9282624340601,3.13673695632185e-23,7.68027084569598e-21,"Pear1","platelet endothelial aggregation receptor 1 [Source:MGI Symbol;Acc:MGI:1920432]"
"ENSMUSG00000026683",2437.62103379286,1.03957812886515,0.104736695465706,9.92563422249208,3.22048777174813e-23,7.73930922481027e-21,"Nuf2","NUF2, NDC80 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914227]"
"ENSMUSG00000028108",13222.9420568583,-0.956782374329271,0.0970728556902885,-9.85633282883827,6.43570826345875e-23,1.51847611154371e-20,"Ecm1","extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:103060]"
"ENSMUSG00000019370",13938.3991879845,0.715628696837409,0.0727834837268798,9.83229518832606,8.17343929921326e-23,1.89404860331947e-20,"Calm3","calmodulin 3 [Source:MGI Symbol;Acc:MGI:103249]"
"ENSMUSG00000018340",7175.48669616713,0.62850261643376,0.0641271493722539,9.80088188210805,1.11606935869873e-22,2.54091790663745e-20,"Anxa6","annexin A6 [Source:MGI Symbol;Acc:MGI:88255]"
"ENSMUSG00000031822",4860.02843573983,-0.817594909205882,0.0834618712413404,-9.79602897761188,1.1709898709338e-22,2.6199888888117e-20,"Gse1","genetic suppressor element 1, coiled-coil protein [Source:MGI Symbol;Acc:MGI:1098275]"
"ENSMUSG00000032289",2722.94899282297,-1.20482184850734,0.123958262314248,-9.71957678345779,2.48813478330377e-22,5.47263136998864e-20,"Thsd4","thrombospondin, type I, domain containing 4 [Source:MGI Symbol;Acc:MGI:2672033]"
"ENSMUSG00000063511",15351.4224804021,-0.832718770179778,0.0858182014316673,-9.70328853655632,2.9193440989228e-22,6.31405472862019e-20,"Snrnp70","small nuclear ribonucleoprotein 70 (U1) [Source:MGI Symbol;Acc:MGI:98341]"
"ENSMUSG00000025746",3446.6383283185,-1.47360985742148,0.152228580172205,-9.68024437825339,3.65840459142921e-22,7.78280596442244e-20,"Il6","interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"
"ENSMUSG00000071547",1006.72072665927,1.3406421179916,0.13858375817481,9.67387618612934,3.8934561764942e-22,8.14925496812343e-20,"Nt5dc2","5'-nucleotidase domain containing 2 [Source:MGI Symbol;Acc:MGI:1917271]"
"ENSMUSG00000031788",215.517689726203,-2.28115808168474,0.236000162165726,-9.66591743306876,4.20832150257961e-22,8.6684743077739e-20,"Kifc3","kinesin family member C3 [Source:MGI Symbol;Acc:MGI:109202]"
"ENSMUSG00000030748",33979.0192217433,-0.711115274814718,0.0739321585997529,-9.61848386795371,6.68085960476612e-22,1.35464867329766e-19,"Il4ra","interleukin 4 receptor, alpha [Source:MGI Symbol;Acc:MGI:105367]"
"ENSMUSG00000028430",6158.82874961681,-0.687725441170034,0.071546721640488,-9.61225651436213,7.09761854192653e-22,1.41701224336278e-19,"Nol6","nucleolar protein family 6 (RNA-associated) [Source:MGI Symbol;Acc:MGI:2140151]"
"ENSMUSG00000045411",3527.38239199669,-0.880038520984424,0.091685232818729,-9.59847615508976,8.11350393503122e-22,1.59528697825606e-19,"2410002F23Rik","RIKEN cDNA 2410002F23 gene [Source:MGI Symbol;Acc:MGI:1914226]"
"ENSMUSG00000020267",8844.10475042491,0.655181244880917,0.0684136582586367,9.57676086263382,1.00136173630496e-21,1.91098106647492e-19,"Hint1","histidine triad nucleotide binding protein 1 [Source:MGI Symbol;Acc:MGI:1321133]"
"ENSMUSG00000021676",3502.49318550107,-0.826784718918336,0.0863301989608912,-9.57700467356598,9.99001428997172e-22,1.91098106647492e-19,"Iqgap2","IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975]"
"ENSMUSG00000006398",5238.97090564607,0.864088305318517,0.0909441513085422,9.5013070426812,2.07272132333765e-21,3.78840910041587e-19,"Cdc20","cell division cycle 20 [Source:MGI Symbol;Acc:MGI:1859866]"
"ENSMUSG00000031385",895.87168925347,-1.80335670921529,0.189771274004368,-9.5027907604909,2.04339199162211e-21,3.78840910041587e-19,"Plxnb3","plexin B3 [Source:MGI Symbol;Acc:MGI:2154240]"
"ENSMUSG00000032089",10271.9232347658,-0.782156663711727,0.0823159407384619,-9.50188574284575,2.06123267950707e-21,3.78840910041587e-19,"Il10ra","interleukin 10 receptor, alpha [Source:MGI Symbol;Acc:MGI:96538]"
"ENSMUSG00000027699",3385.76096624667,0.959278140585477,0.101326360570033,9.46721203829737,2.87412233490789e-21,5.18020632501384e-19,"Ect2","ect2 oncogene [Source:MGI Symbol;Acc:MGI:95281]"
"ENSMUSG00000015880",2465.56097467326,0.806588398313517,0.0854355132814849,9.44090305463543,3.69580272407284e-21,6.56992218497168e-19,"Ncapg","non-SMC condensin I complex, subunit G [Source:MGI Symbol;Acc:MGI:1930197]"
"ENSMUSG00000027230",7579.99325539673,0.590327098485117,0.0625768036713946,9.43364096359191,3.96095530148775e-21,6.94612391181169e-19,"Creb3l1","cAMP responsive element binding protein 3-like 1 [Source:MGI Symbol;Acc:MGI:1347062]"
"ENSMUSG00000064363",49339.7113079186,-1.07948053510357,0.115208942029848,-9.36976345832518,7.2695260437845e-21,1.25782185960255e-18,"mt-Nd4","mitochondrially encoded NADH dehydrogenase 4 [Source:MGI Symbol;Acc:MGI:102498]"
"ENSMUSG00000108436",731.212297367064,-1.67185204521025,0.179182116288917,-9.33046265908882,1.0540976466737e-20,1.77649677414086e-18,"Gm44851","predicted gene 44851 [Source:MGI Symbol;Acc:MGI:5753427]"
"ENSMUSG00000030589",9613.46897466403,-0.619308783136321,0.0668430597772921,-9.26511720438495,1.94863196923014e-20,3.24197398265378e-18,"Rasgrp4","RAS guanyl releasing protein 4 [Source:MGI Symbol;Acc:MGI:2386851]"
"ENSMUSG00000026434",9777.29366974012,0.661677442895932,0.0716228004368091,9.2383631868697,2.50296654282425e-20,4.11151858559878e-18,"Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1 [Source:MGI Symbol;Acc:MGI:1934811]"
"ENSMUSG00000055065",17201.918322971,-0.627706352556763,0.0680064048477057,-9.23010639898484,2.70363205562366e-20,4.38562914822853e-18,"Ddx17","DEAD box helicase 17 [Source:MGI Symbol;Acc:MGI:1914290]"
"ENSMUSG00000018500",4935.3463686696,-0.835346711506976,0.0909655892875154,-9.18310668957128,4.18830034606409e-20,6.71007081368811e-18,"Adora2b","adenosine A2b receptor [Source:MGI Symbol;Acc:MGI:99403]"
"ENSMUSG00000040084",4880.88293229649,0.795478140243327,0.0868232693188615,9.16203854662401,5.09260420007024e-20,8.05935667125751e-18,"Bub1b","BUB1B, mitotic checkpoint serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1333889]"
"ENSMUSG00000032374",2687.83350527149,-0.926000027692484,0.101278630833407,-9.14309385970725,6.06906772605789e-20,9.37598712869681e-18,"Plod2","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]"
"ENSMUSG00000034160",9575.70440812063,-0.637804261590301,0.0697486307189158,-9.14432663431955,6.00024977628813e-20,9.37598712869681e-18,"Ogt","O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) [Source:MGI Symbol;Acc:MGI:1339639]"
"ENSMUSG00000027379",2095.77182527388,1.01555124875769,0.111146388511671,9.13706025320874,6.41730230559243e-20,9.79733317878505e-18,"Bub1","BUB1, mitotic checkpoint serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1100510]"
"ENSMUSG00000005233",1800.75969997522,0.889296521012462,0.0974158203062218,9.12887165777594,6.92169219325723e-20,1.04445115804534e-17,"Spc25","SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913692]"
"ENSMUSG00000026748",8757.93325716496,-0.753978088385416,0.0831173442463158,-9.0712485489313,1.17660913270434e-19,1.75504100173611e-17,"Plxdc2","plexin domain containing 2 [Source:MGI Symbol;Acc:MGI:1914698]"
"ENSMUSG00000009741",8292.72818988912,-0.675986478399779,0.0746774710634074,-9.052080483896,1.40269854714643e-19,2.06850216435445e-17,"Ubp1","upstream binding protein 1 [Source:MGI Symbol;Acc:MGI:104889]"
"ENSMUSG00000040681",11758.6703691854,0.711282529500728,0.0788966358362898,9.01537209997948,1.96203247812268e-19,2.86081971557281e-17,"Hmgn1","high mobility group nucleosomal binding domain 1 [Source:MGI Symbol;Acc:MGI:96120]"
"ENSMUSG00000048154",12472.3725963836,-0.95886027252458,0.107588643368625,-8.91228146858667,4.99930251206986e-19,7.20843874434785e-17,"Kmt2d","lysine (K)-specific methyltransferase 2D [Source:MGI Symbol;Acc:MGI:2682319]"
"ENSMUSG00000032243",129.295636822535,-2.65118530992584,0.298131882299464,-8.89265948169478,5.96634352725214e-19,8.50826812671989e-17,"Itga11","integrin alpha 11 [Source:MGI Symbol;Acc:MGI:2442114]"
"ENSMUSG00000027496",1964.65019590458,0.902922721108673,0.101755410427068,8.87346154193766,7.09067339988986e-19,9.9417279990631e-17,"Aurka","aurora kinase A [Source:MGI Symbol;Acc:MGI:894678]"
"ENSMUSG00000031166",3100.2881236247,-1.00530159395475,0.113299875487957,-8.87292761466105,7.12476461364621e-19,9.9417279990631e-17,"Wdr13","WD repeat domain 13 [Source:MGI Symbol;Acc:MGI:1914661]"
"ENSMUSG00000015291",4461.2887802985,-0.722465489167505,0.081519457480179,-8.86249137935159,7.82458643649108e-19,1.07169054532178e-16,"Gdi1","GDP dissociation inhibitor 1 [Source:MGI Symbol;Acc:MGI:99846]"
"ENSMUSG00000028873",3657.0170503165,0.735952866677426,0.083044089864803,8.86219438223199,7.84546519269239e-19,1.07169054532178e-16,"Cdca8","cell division cycle associated 8 [Source:MGI Symbol;Acc:MGI:1196274]"
"ENSMUSG00000072235",3625.99516290009,0.916376662661897,0.103523601104145,8.85186230857655,8.60708487027611e-19,1.16348062876639e-16,"Tuba1a","tubulin, alpha 1A [Source:MGI Symbol;Acc:MGI:98869]"
"ENSMUSG00000029366",1529.25253838119,0.932492137303525,0.105718130416823,8.82055077617163,1.13898084260415e-18,1.50821983617083e-16,"Dck","deoxycytidine kinase [Source:MGI Symbol;Acc:MGI:102726]"
"ENSMUSG00000040459",6605.42636374221,-0.691806997356757,0.0786484372942544,-8.79619508228037,1.41533448582446e-18,1.85523188106506e-16,"Arglu1","arginine and glutamate rich 1 [Source:MGI Symbol;Acc:MGI:2442985]"
"ENSMUSG00000030930",11216.4883521784,-0.593340419782563,0.0675111742732695,-8.78877350556604,1.51201548983899e-18,1.96214250116406e-16,"Chst15","carbohydrate sulfotransferase 15 [Source:MGI Symbol;Acc:MGI:1924840]"
"ENSMUSG00000064370",110612.727606676,-0.935958348452683,0.10683743685685,-8.76058407978057,1.94241253338885e-18,2.49571162829575e-16,"mt-Cytb","mitochondrially encoded cytochrome b [Source:MGI Symbol;Acc:MGI:102501]"
"ENSMUSG00000024791",1808.69914866095,0.881382003045801,0.10108406245699,8.71929740082236,2.79933399645237e-18,3.52688905553033e-16,"Cdca5","cell division cycle associated 5 [Source:MGI Symbol;Acc:MGI:1915099]"
"ENSMUSG00000036768",2442.7231261429,0.788941519952283,0.0907675795931028,8.69188672308976,3.5646941368284e-18,4.44798421284828e-16,"Kif15","kinesin family member 15 [Source:MGI Symbol;Acc:MGI:1098258]"
"ENSMUSG00000028680",2369.26321007121,-1.07264712938817,0.123884319282069,-8.65845762889398,4.78190322225514e-18,5.90997696335285e-16,"Plk3","polo like kinase 3 [Source:MGI Symbol;Acc:MGI:109604]"
"ENSMUSG00000023015",6093.66100465153,0.759721871123861,0.0880903566930096,8.62434776795664,6.44589616309887e-18,7.89135797250321e-16,"Racgap1","Rac GTPase-activating protein 1 [Source:MGI Symbol;Acc:MGI:1349423]"
"ENSMUSG00000085385",1975.90193359363,-0.817542484523553,0.0948386882605856,-8.6203478719277,6.67510112164723e-18,8.09558759398282e-16,"Snhg17","small nucleolar RNA host gene 17 [Source:MGI Symbol;Acc:MGI:1915358]"
"ENSMUSG00000028678",2226.86260597771,0.874868708136655,0.101584529018474,8.61222389462038,7.16567228892002e-18,8.61008604567732e-16,"Kif2c","kinesin family member 2C [Source:MGI Symbol;Acc:MGI:1921054]"
"ENSMUSG00000034906",2974.73201027482,0.786302640230065,0.091370322310139,8.60566779617032,7.58737165306191e-18,9.03314880199857e-16,"Ncaph","non-SMC condensin I complex, subunit H [Source:MGI Symbol;Acc:MGI:2444777]"
"ENSMUSG00000004665",3211.32609544894,0.711108255965383,0.0829057427016978,8.57731000039423,9.71176173924586e-18,1.11530559371853e-15,"Cnn2","calponin 2 [Source:MGI Symbol;Acc:MGI:105093]"
"ENSMUSG00000022974",5332.80667066516,-0.757641218317078,0.0883286761268045,-8.5775226295638,9.69383130476741e-18,1.11530559371853e-15,"Paxbp1","PAX3 and PAX7 binding protein 1 [Source:MGI Symbol;Acc:MGI:1914617]"
"ENSMUSG00000045980",3593.11493014792,-0.695980736941496,0.0811409195171967,-8.5774322140137,9.70145180392148e-18,1.11530559371853e-15,"Tmem104","transmembrane protein 104 [Source:MGI Symbol;Acc:MGI:2444222]"
"ENSMUSG00000099375",1490.77994064125,-0.978645971491135,0.114295034780638,-8.56245394534774,1.10490182575447e-17,1.25774657831717e-15,"Gm28187","predicted gene 28187 [Source:MGI Symbol;Acc:MGI:5578893]"
"ENSMUSG00000036777",2599.37882509972,0.824527191152193,0.0965262476729143,8.54199982937449,1.31918624934765e-17,1.47578275498141e-15,"Anln","anillin, actin binding protein [Source:MGI Symbol;Acc:MGI:1920174]"
"ENSMUSG00000031848",2799.77456481609,0.69817202460364,0.0817532706878583,8.53998890477821,1.34234724347823e-17,1.48885813492453e-15,"Lsm4","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:MGI Symbol;Acc:MGI:1354692]"
"ENSMUSG00000029714",2284.44182099555,-0.780677515898364,0.0914377119966917,-8.53780676321613,1.36793433914624e-17,1.50437999314413e-15,"Gigyf1","GRB10 interacting GYF protein 1 [Source:MGI Symbol;Acc:MGI:1888677]"
"ENSMUSG00000022148",5811.33573060463,-0.681200914870572,0.0802276844156148,-8.49084601945696,2.05138220128362e-17,2.23704090975273e-15,"Fyb1","FYN binding protein 1 [Source:MGI Symbol;Acc:MGI:1346327]"
"ENSMUSG00000024989",2175.32127515802,0.82008456249476,0.097497753116235,8.41131755638585,4.05430427116459e-17,4.35472786471967e-15,"Cep55","centrosomal protein 55 [Source:MGI Symbol;Acc:MGI:1921357]"
"ENSMUSG00000110206",1375.22485597556,-1.01317269829051,0.120456042855263,-8.41114048141124,4.06043054350836e-17,4.35472786471967e-15,"Flt3l","FMS-like tyrosine kinase 3 ligand [Source:MGI Symbol;Acc:MGI:95560]"
"ENSMUSG00000047250",734.383586771582,-1.23360659755728,0.14732319694447,-8.37347154516516,5.59451983851617e-17,5.95082655282167e-15,"Ptgs1","prostaglandin-endoperoxide synthase 1 [Source:MGI Symbol;Acc:MGI:97797]"
"ENSMUSG00000006360",3268.36370757895,0.632287287209894,0.0757507650883372,8.34694258827022,7.0052748918951e-17,7.39084977822136e-15,"Crip1","cysteine-rich protein 1 [Source:MGI Symbol;Acc:MGI:88501]"
"ENSMUSG00000056724",12447.3088177772,-0.967442178679972,0.115928932705794,-8.34513141887677,7.11347371508522e-17,7.44447970973072e-15,"Nbeal2","neurobeachin-like 2 [Source:MGI Symbol;Acc:MGI:2448554]"
